3164,0,The two minor pain points are that cases open in a right bar when using a sprint board (I'd rather they automatically open in new tabs); and I often have issues pasting in unordered lists -- I formats the line spacing wrong almost every time.
3165,6,"I am also not a fan of the mobile version of the site as it has limited functionality compared to the full site, and issues show reduced information."
3176,0,1. The hours remaining on a story is not visible from the board.
3178,0,"2. Even if the story is closed, the subtasks remain open unless its explicitly closed."
3179,0,3. It would be nicer to have a display on total hours and the total remaining hours of tasks in the sprint.
3180,0,4. Should have a feature to custom clone a story.; I might not want every tasks in the story to be cloned when I clone a story.
3180,2,4. Should have a feature to custom clone a story.; I might not want every tasks in the story to be cloned when I clone a story.
3182,0,"5. When the subtasks are not hidden, the board looks cluttered."
3218,9,The hosted version can be slow.
3232,4,You need a tech-savvy person in charge of keeping everything updated and tweaking Dashboards and fields.
3246,8,Some features can often be difficult to find.
3248,4,"Setting up your projects and dashboard can occasionally be cumbersome, but once learned will be invaluable."
3248,0,"Setting up your projects and dashboard can occasionally be cumbersome, but once learned will be invaluable."
3282,9,The only downside to JIRA that I can think of is scalability.
3283,9,"With its standard offering, once you reach million of record, it will start to run slow."
3304,8,I think searching for particular keyword is bit of complicated and results are not so good.
3305,5,I think Jira Api should be given more preferences since manual work will be reduced.
3306,9,API's are there JQL but should be used more rather than doing manually..example 'search'.
3316,2," you can customize dashboards layout, but cannot customize anything else about it."
3317,9,CSS is not editable.
3318,3,"If you want something wider or a font to be a different color, you are out of luck."
3319,6, Lack of an official mobile app.
3335,9,there are still a few hardcoded fields that need to be freed up for it to make it work better in larger implementations.
3336,2,Being able to customize priorities and resolutions per project would make it MUCH more user friendly when moving beyond use within a single group.
3357,9,The only downside to JIRA that I can find is even though there are so many different plugins there are cases where certain plugins do not like one another and cause serious problems for the server.
3358,9,There are cases where JIRA upgrades are not possible because some plugins that are important do not work with the version of JIRA you need to upgrade to.
3385,4,"For me, the main weakness of JIRA is administration."
3386,8,Whenever I am customizing JIRA it feels like I am navigating a maze.
3386,2,Whenever I am customizing JIRA it feels like I am navigating a maze.
3387,8,Because there are so many customizations available it is not always easy to find what I am looking for or how to change it.
3387,2,Because there are so many customizations available it is not always easy to find what I am looking for or how to change it.
3388,2,Another negative is the limited customization available to the default built-in fields.
3389,2,You can't rename the standard fields or do much to change them.
3390,0,"In addition, you can only have a single priority scheme across all projects."
3391,0,"There is no way to change priorities per project, which is annoying when IT teams and business teams are both using the same tool (e.g. a priority of Blocker doesn't make sense to a Marketing team)."
3434,5,I'd like to see more integration features for marketing specific users.
3458,4,The on the go updation facility sometimes becomes too handy and many a times the fields get updated unintentionally.
3471,9,may be Jira must to have an another tool to do QA tast like another tools.
3479,0,Time tracks does not make time tracks so easily.
3503,3,Sometimes it is difficult to close out projects.
3504,3,"I would like to add folders within the uploaded assets to organize them, or have them organized by revisions."
3515,8,"Search is highly complex and not intuitive, and search results are retrieved in no discernible order, though you are able to order them as you like."
3523,9,I wish there more more options for modifying text.
3524,9,"Some of the available options are useful, but it would be nice if there were a better option to box out and wrap lines of code."
3525,7,It would also be useful to have a settings that controls the types of notifications that get sent.
3541,0,"Tasks take inherently longer to put in, don't update easily based on due date, it's challenging to 'snooze' tasks, and inevitably tasks muck up my sprint and product backlogs."
3566,0,Problems with session expirations when writing and posting long comments.
3604,5,"Its LDAP integration isn't nearly as good as Confluence, which is also developed by Atlassian, and that can make importing your existing users and groups a pain."
3605,0,"And for quick, simple tasks, it can generate more overhead than those tasks need."
3606,9,"JIRA isn't a quick checklist, so I usually use it in combination with simpler todo applications like RememberTheMilk."
3623,5,Some of the available charts are not very informative and could be excluded from the product for more clarity.
3632,5,"This may be how we have JIRA set up but I find reporting on time difficult, we have to manually adjust the remaining time on tasks to be able to get the burndown chart working as we want it."
3643,1,"Some things would be nice to do without manager approval, but logically good to have hierarchy."
3654,1,the users being unable able to edit tickets (unless its a comment).
3655,3,I can't skin it the way I want and help center can't be skinned at all.
3666,3,"Workflows are fine, but screens are too detailed out of the box and require tweaking for low-level users to not be intimidated."
3688,0,Reassign/Reopen features seem a bit redundant.
3733,8,Sometimes I find using the quick filters to be bit confusing but I probably just need more practice.
3743,1,"Since our CS team doesn't have access to a log-in, we're only able to send in requests."
3752,0,There should be an easier method for creating releases and/or subprojects.
3753,0,"Also, it's hard to subtask each JIRA efficiently, and provide estimates."
3763,8,It can be difficult to navigate in a large company with multiple projects.
3764,8,"While there is a user page for you, it's hard to get to a task board unless you have the specific url for it."
3788,0,"when you have large Jira boards, moving tickets and making changes can becomes slow."
3789,0,"The workaround i have found for this is when you have hit a critical mass of size for a board you should probably be breaking it down into smaller boards, but really it should just be able to go faster."
3790,6,"Also, the ""mobile browser"" version is pretty bad, it basically puts you into read only mode."
3793,5,"Hosting can be a pain when you have to manage your own server, however it gives you the flexibility to do more things."
3803,0,Creating dashboards seems to be hard for me.
3818,9,JIRA - It doesn't work well on IE or FF and it gets stuck sometime.
3831,9,It is little slow and it can get better.
3842,3,Needing to have multiple tabs open.
3843,0,"When clicking a task from the agile board it opens it up on the right panel, but in a limited view and on a small space (even on a 27"" monitor!)."
3843,3,"When clicking a task from the agile board it opens it up on the right panel, but in a limited view and on a small space (even on a 27"" monitor!)."
3853,8,"It's barely searchable, it's not user friendly on the entry end, and the interface is outdated and ugly."
3866,1,"Following can be improved. 1. Assign a JIRA Issue/Enhancement to multiple people. 2. Track the Status with Timeline (like a graph indicating when a praticular issue is created, assigned, worked upon, resolved, Tested and Implemented in Stage and then Prod, Closed )."
3866,5,"Following can be improved. 1. Assign a JIRA Issue/Enhancement to multiple people. 2. Track the Status with Timeline (like a graph indicating when a praticular issue is created, assigned, worked upon, resolved, Tested and Implemented in Stage and then Prod, Closed )."
3885,1,Very hard to control project spaces and team areas as a project admin.
3886,1,Overly difficult to on-board team members.
3887,1,Overly stringent security criteria that you have no control over.
3889,3,Poor text editing option and no hypertext allowed.
3902,0,"The dashboards could be better, but that's about jt."
3910,0,Easy to get distracted with multiple fields and duplicating information in a JIRA ticket or a bug report.
3940,9,The system goes down very frequently and very slow at times.
3941,9,I hope this performance problem gets fixed soon.
3952,8,The navigation isn't super intuitive and it's not easy to find your way around.
3953,9,It seems fairly slow and doesn't feel that responsive.
3954,7,Emails could be much better.
3967,5,Our tools aren't integrated properly with the products we use for project management.
3980,8,Cumbersome options menu that can be difficult to understand and navigate.
3992,6,Not much but the mobile experience of it could be better.
3993,9,Also would be great to see how some teams that work in kanban etc can sync up to a more standard agile teams.
4007,9,"bulk changes could be more intuitive,."
4008,0,"Cant reply on comments,."
4009,5,Lack of integration with MS OFFICE.
4010,5,"import/export to excel, word format required."
4022,3,Could use a better organizational structure from the top nav standpoint.
4047,1,No dislikes - more like tweak requests - add a little bit more permission schemes around workflows.
4047,0,No dislikes - more like tweak requests - add a little bit more permission schemes around workflows.
4068,5,JIRA prevents the piping of information out of the program.
4069,0,"As a result, if bug STATUS is being tracked separately from a higher-level program update, there has to be multiple spaces updated rather than one action that impacts other spaces."
4078,9,Random ui updates that make JIRA harder to use rather than easier.
4084,9,"- Don't force me to use the agile terminology/constrict me to strict agile methods, every company/team does things a little differently and it hinders workflow to be stopped by JIRA."
4108,0,Multiple tasks seem messy.
4109,0,Dragging wizard in Dashboard can be more precise.
4126,0,Sometimes it's hard to track down and short through different issues on Jira.
4126,8,Sometimes it's hard to track down and short through different issues on Jira.
4127,0,"This may be because they are trying to tackle many different use cases at once, but overall it feels a bit discombobulated."
4153,2,Do not have capability to customize the Agile Sprint's set of fields that are displayed in the Reports (Sprint / Burndown Charts).
4153,5,Do not have capability to customize the Agile Sprint's set of fields that are displayed in the Reports (Sprint / Burndown Charts).
4154,1,Cannot edit usernames.
4155,5,Cannot drill-down on individual level for Hours burnt down chart.
4156,9,"Our JIRA is on 6.0.1 version and if we login in IE 7.x browsers, the display of the JIRA is messed up."
4191,9,Nothing specific but the slow responsive user interface.
4201,0,A bit difficult to work with scheme and the workflows.
4210,0,At first the entry fields confused me.
4212,9,It seems that Jira was more for engineering focused projects at my company.
4243,8,We are not able to search issues based on a previous status.
4245,5,Not easy for reporting.
4256,9,"The formatting is bland, but that is by no means a deal breaker for me."
4268,0,Will be good if it had an option to upload code review.
4281,0,I'd like to see more unity in the workflow schemes.
4314,0,One thing I have found that is lacking is the ability to associate stories/issues with one or more actual software releases.
4315,9,"The Version mechanism, which is what Jira proposes for this purpose, is lacking."
4316,8,"Primarily, I'd like to be able to find all issues that have been closed/resolved since our last release."
4341,9,"Customer support is a little lacking, also could use some improvement on versioning."
4360,0,The setup of the workflow was a bit cumbersome.
4361,8,Sometimes the search methods was awkward and not fast if certain words were not worded correctly.
4373,3,"Some features require double-clicking when it doesn't seem necessary (like opening a project from the dashboard...one click opens it in a preview mode, then a second click there opens the full ticket)."
4382,0,The way sub tasks works makes it a bit to do sprint planning if the creator of the ticket didn't set up the ticket correctly and used the sub tasks incorrectly.
4390,8,can be somewhat difficult to find relevant issues.
4407,7,"Unfortunately there were consistent bugs - most importantly emails that would be consumed by Jira with no ticket or notification, causing tickets to go completely unaddressed."
4418,8,there are certain features that are hard to find without having prior training.
4426,8,I don't like that everything in the search functionality is done in unix.
4446,0,It's not very easy to track changes to the workflow in JIRA and changes to the status of JIRA tickets.
4453,4,Installation with on premise install is difficult.
4476,9,I think it would be nice to have more formatting options for those who aren't too HTML savvy.
4494,0,There is a size limit to the attachments to add to a ticket which restricts the task.
4504,2,Some customization require a deep understanding of the prodcut.
4537,0,I couldn't find out a way by which we can link a testcase with a bug.
4547,0,"Sometimes you have to go into detailed views to make edits, which takes a lot of time."
4557,9,Does not involve into effective flow.
4580,9,Some options are little too primitive compared to other management tools.
4582,9,The cloud version is not as great as the server version.
4614,7,I wish that Hipchat provided read receipts.
4630,0,"Due to how configurable it is, JIRA can have a bit of a learning curve in order to get a complete workflow figured out."
4638,8,Sometimes it is difficult to find tickets vs bugs vs creative requests.
4639,8,I would love to easily identify these just in one screen.
4649,2,I suffer from luck of text formatting on wiki pages.
4650,3,"I don't like that it overload my MAC shortcuts, like Command-A, Command-B and others."
4673,2,Would like to have the boxes smaller.
4674,8,Also would like automatic sorting of the backlog based on dates.
4706,6,"The iPhone app seems limited compared to the web version, which is not uncommon for iPhone versions of various software."
4716,0,The test case and requirement not covered.
4719,9,I don't know if Jira can function like Project Management tool.; I would like to know more or see more Agile process by using Jira.
4730,0,"Prioritization functionality could be better, for instance being able to add a time due in addition to date, or perhaps automatic reprioritization as the due date gets closer."
4739,7,Notifications could be better.
4740,7,"Even if you add someone as a watcher to an issue, they won't always receive email notifications when things are changed."
4781,1,"But if in each process, lake development, review, testing, we can assign to multiple people, that will be good."
4781,0,"But if in each process, lake development, review, testing, we can assign to multiple people, that will be good."
4814,9,"Mild slowness in usage, I am not sure whether the WAN bandwidth is the cause or in general the Jira server is an issue."
4825,8,Sometimes it can be a little difficult to navigate.
4834,0,It would be nice if ticket creation defaulted to a more simple look and feel.
4834,3,It would be nice if ticket creation defaulted to a more simple look and feel.
4847,7,with some of the custom fields and values cannot get them to be included in the emails notifications unless you edit jira code.
4847,2,with some of the custom fields and values cannot get them to be included in the emails notifications unless you edit jira code.
4875,9,Page loads are kinda slow but bearable.
4905,7,Emails are overwhelming.
4913,4,Takes time and knowledge to figure out how to set it up to be useful for what is its needed.
4922,8,1. Search feature is not very effective.
4931,7,too many emails - it sends emails every time and I'm wondering if people read them.
4938,5,I don'y see any option to dislike it.This product is having soem report issues.
4947,0,the way to close a user story has many steps.
4957,9,I dislike that there's no tracking against clients or customers.
4958,9,It would be cool to enable some sort of CRM thought process.
4971,6,When I'm trying to view a Jira ticket on mobile it's become a real headache.
4980,6,license fees can be reduced and it can be made avaliable in mobile and tab and other devices to be used so that more people can access across devices.
4991,5,So I need to be able to adapt the systems to my situation and other tools.
5008,8,Sometimes I feel like I'm wandering around in a circle before I get to the screen I'm looking for.
5037,4,I dislike how inflexible some administrative functions are.
5038,1,I wish there were more and more specific levels of permissions in regards to editing and creating issues.
5048,6,It doesn't provide mobile app.
5049,2,"You can use smart commits, but can't create custom branches in github."
5049,5,"You can use smart commits, but can't create custom branches in github."
5059,5,I dislike the inability to integrate with other source control solutions.
5070,0,Don't default comments to public.
5078,0,Sometimes required fields are not relevant and hard to determine if it is really needed or not.
5086,4,Not as user friendly as it could be and some things are hard to configure.
5095,6,should have mobile app too as well as it should have little better configuration options.
5095,4,should have mobile app too as well as it should have little better configuration options.
5106,0,Some of the dashboards are not as perfect as they could be.
5107,0,Also some of the agile features are not as mature as they could be.
5121,7,"Many times collaborators don't get the emails that notify an action on their part is required, and that leads to confusion and delays."
5135,8,I feel like it could be a little easier to share filters with others (there have to be specific permissions and I find that it becomes complicated at times).
5197,5,I think it can really do better in terms of reporting etc.
5205,3,Need to improve the interface at times for kan ban .. sprint interfaces tracking and also looking at time estimates overall to reflect those takss that team members have added.
5205,0,Need to improve the interface at times for kan ban .. sprint interfaces tracking and also looking at time estimates overall to reflect those takss that team members have added.
5206,1,Also allow project managers with more granularity of security.
5216,4,Updates sometimes are difficult to install.
5239,4,"As a developer, the development environment setup can be daunting at times.; There can be setup paralsys at times."
5250,9,I would hope the AJAX calls would be more faster.
5261,5,"The site is a little bit slow, and hard to integrate some plugins."
5278,2,With more customization comes more menus and screens that can get complex.
5279,8,"It is easy to get lost in the software, but always relatively easy to get back to the home screen."
5296,2,Not so easy to make any chnages in the template.
5297,9,It is not useful to make devepement in the tool.
5303,0,"Trackability can still be a bit confusing but overall, I can locate tickets and track them while they're open."
5314,0,Unable to add or edit my comment after the ticket was closed.
5343,4,It is sometimes difficult to set up and find out how everything works.
5366,0,With a lot of people with their hands in a single workflow it can get tedious at times.
5373,0,One main problem I came across is a single issue or a ticket cannot be shared by many.
5374,0,For this purpose having multiple copies of the same ticket seems cumbersome sometimes.
5383,9,Sometimes the application is under maintenance.
5398,0,Filling in the fields is confusing when creating a new JIRA ticket with this tool.
5428,5,it seems difficult to visually show timelines.
5436,0,"When you create a task, there is no option to add directly in the current backlog/release."
5447,6,Maybe the mobile version which is not on point for me.
5455,4,Not intuitive and difficult to configure.
5456,4,There are a lot of unnecessary configuration details like title of some entity.
5464,9,No capacity planning at least i have not found out how to use it if it is presetn.
5481,3,The one click saves can be tedious.
5482,0,If I make an edit to ticket content and leave the box everyone gets and email even if I need to make more changes.
5482,7,If I make an edit to ticket content and leave the box everyone gets and email even if I need to make more changes.
5501,5,I find the ability to leverage the API or schema really difficult to import into other reporting softwares.
5511,3,Easy to get carried away with labels.
5512,0,Tickets can be written and then forgotten about.
5520,0, Very slow attachement.
5526,4,Can be complex to configure and hard to find where and how to configure.
5538,5,"JIRA is not as good for document sharing, but that's not what it's supposed to do."
5539,0,"Also, the documentation on Epics and Stories is sparse."
5546,8,It's a little hard to navigate when first using.
5554,5,"We use hipchat,JIRA and Source Tree but there is no good way to integrate salesforce."
5569,0,Workflows are not the easy to configure and requires some experience in configuring it.
5579,0,Not happy with the way subtasks belong to parent tasks are organized - we create subtasks as jira issues and I find it annoying that we cannot take an existing jira ticket and make it a subtask for another jira ticket.
5580,8,"It can be a little confusing finding the dashboard you want to view - there are links for each ticket to see the issues for a release or project, but sometimes clicking on a link takes you somewhere other than you expected."
5602,0,I'd like a more attractive user interface and to see the date on which new assets are added.
5602,5,I'd like a more attractive user interface and to see the date on which new assets are added.
5603,0,Sometimes multiple assets have similar titles and that can become confusing.
5613,9,Testing is achievable within Jira but not the simplest however there are products that feed into Jira eg zephyr and this tends to work well.
5640,7,Delayed emails on status updates to ticket.
5646,0,"Some of the fields in JIRA are redundant, and I often find myself putting in my name or date of desired completion multiple times."
5654,0,The dashboard is not as informative as its supposed to be.. There are certain work items that I created and have updates on it such as comments and status; the dashboard does not displays those.
5661,8,"Sometimes it's impossible to find what you're looking for, also too many emails."
5680,0,Jira makes iit very difficult to easily organize and prioritize tickets.
5691,9,Not great for larger scale communication.
5700,9,"Better tools in the market, it only tracks defects.; For example hp quality is a better management tool."
5717,7,I wish there's an automatic reminder of all open issues weekly.
5727,4,Web based installation is very very slow.
5769,8,It is sometimes difficult to find the features that I am looking for.
5776,0,Need a better way to manage current release for query/dashboard.
5783,3,I don't like that there is not a larger view for all projects at once.
5790,3,"better ui, more formatting options required , better drag and drop options and assignemtn."
5796,4,Configuration is confusing and too many clicks.
5803,3,Jira works only with firefox properly.
5811,9,"Sometimes, it becomes slow but overall.it is good."
5828,5,the UI is ugly and you cant export all issues at once.
5829,5,Also they have no data loader tool so importing user stories from excel sheets is a headache and not easy.; they should make it more easy like salesforce's data loader import tool.
5844,3,"all of the features make it feel a bit cumbersome, simplify."
5851,2,"The need to customize for some specific features, like the statistics, and the customer feedback."
5862,7,stop sending mutliple emails for same updates.
5869,0,I don't like too complex workflows and permissions management.
5869,1,I don't like too complex workflows and permissions management.
5876,3,sometimes i get lost in several screens.
5877,8,there should be an easy way to get to what i want.
5908,5,More Analytical reports and also defects tracking.
5908,0,More Analytical reports and also defects tracking.
5918,0,It's hard to change workflows.
5934,5,I would like Jira more if it worked with Git Repos or CI tools outside of Atlassian's universe.
5941,3,Can be cumbersome with too many fields to fill out.
5951,7,As great as the notifications are I wish that there were better ways to notify users of changes made.
5962,5,Inability to forecast; lack of flexibility and poor user experience thanks to layout/design.
5962,3,Inability to forecast; lack of flexibility and poor user experience thanks to layout/design.
5977,2,"Too much customization, eveyone can use it different which means sometimes we aren't consistent."
5987,8,"missing requirement tree structure, it's hard to find stuff."
5994,8,"Search can be clunky, and reporting capabilities seem limited."
5994,5,"Search can be clunky, and reporting capabilities seem limited."
6013,8,"Search is difficult, navigating large projects and teams can be unwieldy."
6014,6,Mobile app access is lacking (eg cannot change status of ticket on mobile web).
6021,0,I wish I could review all past issues assigned and/or have a save location to repeat issues.
6034,8,"Once you have a few thousand issues in the system, it becomes SO difficult to find a specific issue that you are looking for, especially if it is not assigned to you."
6035,8,"I'm not sure why, since the search tools are pretty robust, but I think this is caused by the fact that if you have dozens of users submitting buys/enhancements, they often use slightly different terms to describe projects, making keyword searches less helpful."
6037,0,Linking issues together also uses an unwieldy process.
6045,5,To pull a report to show all requirements with specific tags is difficult for someone who represents the business side of the house.
6053,0,lack of formatting option in the comments.
6062,0,Work flow (i.e. how an issue transitions between states) can sometimes be unclear if you have complex workflows.
6069,9,"Sometimes, the JIRA site can be very slow and seems to have some issues with the backend."
6095,8,Searching for issues is a pain especially when searching across projects.
6106,3,"I find that the UI is not intuitive sometimes (for example, the dashboards), and it can feel needlessly complicated to do something very, very simple."
6106,0,"I find that the UI is not intuitive sometimes (for example, the dashboards), and it can feel needlessly complicated to do something very, very simple."
6114,9,I hope it will start supporting other Software delivery methodology.
6144,8,Difficult to search for some of the bugs using text.
6153,5,It can be complicated to use and sharing the data and information with other team members can be tricky.
6182,5, Built-in reporting capabilities or dashboard gadgets are limited.
6183,1, permissions on fields cannot be set at a granular level.
6184,2, a lot of customizations require additional plugins.
6185,3," Administration screens can be confusing, could be simplified."
6193,3,"limited editing tools, complex structure and syntax."
6209,8,sometimes it can be difficult tracking down previously filed tickets but that's mostly on me making sure I record the ticket number.
6219,9,There is nothing to dislike JIRA just it can be made offline which can increase it's efficiency.
6240,0,Not support in creating Test cases and attach test results.; Not support rich test in description.
6253,9,"Initially, the long wait to use JIRA website after a server reboot."
6261,4,"It's so configurable, getting started can be daunting."
6264,0,"Not as well suited for Help Desk/ticketing, unless something has changed in the last few years."
6272,4,Configurability - complicated set up.
6284,9,Not suitable for bigger projects which needed comprehensive resource planning.
6293,3,The menus are sometimes confusing.
6294,9,"The different version of Jira (hosted...) and set a settings make it confusing between projects, companies."
6294,4,"The different version of Jira (hosted...) and set a settings make it confusing between projects, companies."
6295,1,The permissions system is too complex.
6296,7,"Hard to find how to unsubscribe from notifications as a single user, member of a group."
6297,8,Search does not always work efficiently.
6306,8,Sometimes things take multiple clicks to get where you want.
6314,0,backlogs are not captured on the fly we are need to use related tables for capturing project backlogs.
6323,9,Need to learn JIRA coding language to find what you want.
6332,0,Not the easiest to track projects at a higher level than stories.
6339,7,"Sends a lot of email notifications (can probably be configured, I haven't really dug into it yet)."
6346,0,Creating workflows is overly abstracted and exposed to the user to figure out.
6353,0,Having to drag tasks from sprint to sprint can be tedious.
6361,7,emails for ever action floods my email inbox.
6368,2,the stream data cannot be customized to see only comments for each issue.
6375,0,I don't like how requirements written in confluence are easily turned into tickets.
6383,4,I dislike how hard it can be when the UI gets updated.
6412,9,"I wish it had more robust capabilities with regard to scheduling, resourcing, etc."
6419,7,"Bad UI for notifications, spamming emails, hard to keep a track of comments on this bug/post."
6419,3,"Bad UI for notifications, spamming emails, hard to keep a track of comments on this bug/post."
6419,0,"Bad UI for notifications, spamming emails, hard to keep a track of comments on this bug/post."
6428,9,"I don't like that some development teams will try to use JIRA as an entire project management solution, because JIRA isn't a true project management solution."
6434,9,Batch changes take a long time.
6435,0,jumping between backlog and current sprint gets confusing with small side menu icons.
6443,0,Clone option should be more flexible to use.
6453,3,No support for themes.
6480,7,To many notifications and the success of Jira is based on the processes that your internal teams have.
6488,5,"Salesforce integration is not built out very well, making it difficult to use."
6495,0,would help if had portfolio management built in without a plugin.
6503,8,"Difficult for non-product and non-dev stakeholders to find items, grasp."
6510,5,"Getting data out is challenging (possible, but complicated), plug ins are a plus and minus."
6535,1,Permissions module needs to be improved.; Schema module needs to be improved.
6535,0,Permissions module needs to be improved.; Schema module needs to be improved.
6545,2,It would be nice to have easier hooks to insert JavaScript into new ticket creation windows so that you can add customization (via AJAX).
6552,5,I don't like the fact that it is sometimes hard to get reports directly in JIRA.
6559,2,There are some things we wish we had the ability to customize.
6570,0,In my experience it is difficult to tag items and track them.
6578,0,Wish sub-tasks could be assigned to a base project nbr instead of having to be another number.
6579,0,Also would like ability to back date projects.
6586,7,Notification format on the JIRA updates to be improved for easy understanding.
6594,9,We are tracking in the past our time so it does not work well fo rhti.
6619,9,Several departments have tried using it more as a task management solution and it just doesn't hold up.
6620,9,Solutions like AtTask offer a much better enterprise level project management.
6623,9,"But if you're looking to use it as a project management tool, look elsewhere."
6636,2,Limited functionality in terms of customizability.
6642,9,"features for developers only, not for other verticals."
6657,4,Not as easy to set up without help from someone who specifically has spent considerable time within the product.
6665,5,reports and some old data enquiry and history not very straight forward.
6672,0,I would like to see a story point voting capability built in to the product.
6695,9,system seems to always been down on our end.
6705,9,"cluttered, sometimes hard to predict, scores need to be mapped to the baseline everytime."
6706,7,emails notifications not very custom.
6706,2,emails notifications not very custom.
6715,5,Integration with Confluence could use a little work but overall I can't complain.
6740,3,Headache to login :) else it's good for me.
6749,7,Needs better filtering on email too many email alerts.
6757,3,"just messages not easy on the eyes, could be better if you didn't have it so congested."
6771,5,"E-mail integration, which in some occasions fail to work."
6771,7,"E-mail integration, which in some occasions fail to work."
6789,0,Not able to view past sprint stories in single view.Release tracking and bug logging.
6810,9,Jira can be a bit overwhelming to new users.
6828,9,It lacks most project management functionality that would make this a tool for project management in general.
6829,9,Not very slick for anything non-dev.
6835,0,"I would like to have more levels in ticket breakdown, Epic -> Story -> tasks is limiting sometimes."
6848,7,You can drown in emails if you don't set your prefs.
6855,5,reporting is very bad and very costly addons which prevents u using jira at fullest.
6880,0,It is very difficult to project manage and forecast tasks.
6880,9,It is very difficult to project manage and forecast tasks.
6887,9,Too many parameters to create a simple task.
6895,5,It's not tightly integrated with other tools that we use in the company.
6902,2,"better templating for branding, interface could be better."
6902,3,"better templating for branding, interface could be better."
6909,9,It seems to be built more for engineers than designers.
6917,9,sometimes I face issue in writing JQueries but otherwise its friendly.
6925,4,Not very easy to configure.
6926,1,requires a lot of admin support.
6930,5,its slow at times as its integreated with code dev.
6937,0,Sometimes I am unable to edit the tickets - depending on their type.
6946,9,how long it usually takes to load each page.
6961,3,tabs are confusing search functionality is confusing.
6961,8,tabs are confusing search functionality is confusing.
6971,6,I wish their mobile app would let you send photos and notes to tasks.
6972,1,Their admin settings could use a better UI.
6972,3,Their admin settings could use a better UI.
6978,5,It doesn't provide a good process for extracting data.
6986,0,Some of the reports and dashboards need enhancements.
6986,5,Some of the reports and dashboards need enhancements.
6993,0,"Not seeing tasks and tickets while switching to the next sprint, all tasks disappear from my board."
7009,4,on prem version has been configured incorrectly -easy to configure badly.
7015,8,Not always easy to find old defects for verification.
7022,0,bug tracking and cross projects issue tracking are weak.
7031,7,How hard it is to manage notifications.
7039,3,Its not compatible with many browser.
7047,0,Can't create subtask from subtasks.
7048,0,The duplicate link is not that intuitive.
7069,9,Not much option to have rich text - thats it.
7094,4,Jira set up is a mess.
7095,0,"If you want to set roles, create new projects, there's a lot of flexibility but man you have to be an expert to get it to do what you need."
7111,6,"user interface can be made more modern, mobile friendly."
7124,9,"no simultaneous editing, export feature doesn't work that well."
7124,5,"no simultaneous editing, export feature doesn't work that well."
7142,8,"Some times,it is hard to find where to do certain tasks like adding estimates to stories."
7142,0,"Some times,it is hard to find where to do certain tasks like adding estimates to stories."
7163,5,Attachments of files to bug reports was not so good for visialization.
7171,5,"It is not well integrated with a knowledge management system, and Confluene requires too many touch points to manage the knowledge produce during sprints."
7177,9,Sometimes it takes a really really long time to oad.
7184,4,I like everything but administration is slow.
7198,0,Poor mechanisms to manage a portfolio of projects.
7205,2,Customisation can be limited.
7232,3,"I'd love for lists, vertical columns, to have a built in segmentation feature."
7248,0,"For first time users, Trello is not very easy to get used to and for you to have the ""perfect board"", it needs some time to customize."
7249,0,"Deadlines of cards isn't what you expect, if you compare to JIRA."
7258,0,"I cannot stand that you're unable to actually ""close out"" tickets."
7259,0,All you can do is archive them but never truly mark them as complete.
7262,9,"I would not recommend this for use with engineering teams, but for a marketing team such as my own, it does the job of keeping people organized."
7272,0,Inability to put due dates and member tags on items in checklists.
7273,1,To easy to invite the wrong users to your Trello Board eg people with the same name.
7274,5,Would like ability to show due dates on Google calendar.
7275,5,"Would like an overview page, showing stats for all my Boards."
7305,0,I wish it were a bit easier to categorize to-do's and that the default card format was easier to change.
7336,5,"This tool has really few drawbacks but if I had to mention one, it would be the lack of official Slack integration, which is a tool that these kind of teams use intensively too."
7380,9,I'd like the option for a desktop app for Mac.
7410,0,I have a repeating card that I can't seem to delete permanently!
7426,0,"Sometimes when the project gets too big or takes a longer time , the cards keep on piling which makes the management of them a bit difficult."
7427,1,I did not like the add member functionality which results in sometimes a wrong user with the identical name to the team.
7495,5,"Nothing much to dislike, but a slack integration would be helpful."
7496,7,Any new trello card created would make a push to slack to inform about the changes would help.
7523,2,Would like to have the ability to make font style changes in the card view.
7526,2,Automatic prioritization based on labels would be nice.
7527,5,Due dates could be clearer and more useful at a macro level.
7541,2,I wish that there were some templates for certain processes.
7542,2,"For example if I'm thinking through a new Sales flow, but I'm getting caught up on the best way to lay it out, it would be great to just use template to guide me through."
7556,9,"- It's not as advanced as Jira for specific tasks like tech planning, bug reporting and so on."
7557,3," Even if you have a great overview of all the ongoing things, I would like a better UI, like a side panel WHERE I can look at the details of a task."
7558,8, it lacks something on the search/filtering side.
7570,9,"I miss some features from other project management tools... the ""card view"" is useful most of the times, but I find that a good old list view is better from project planning."
7583,7,"I really do miss being able to have better use of due dates - I'd love to get reminders on tasks, or be able to assign things to set times."
7584,3,I also wish there was a way to stack lists to get more visibility instead of the constant scroll right.
7597,1,"So far, Trello doesn't allow me to add people as participants or viewers."
7601,7,The headache comes when e-mail alerts are sent to everyone before I've had a chance to make sure it's ok to send.
7602,0,I'd love a way to approve all card changes so as to prevent problems like this.
7619,8,I wish it was easier to access/search through archives and boards.
7621,8,"I'd love to see a faster, more comprehensive way to sort through these without having to scroll through the lists."
7623,3,It may be helpful to have different display options so you may see them all on the page at once if you'd like.
7624,7,It is also easy to miss notifications on the platform.
