5877,8,9,there should be an easy way to get to what i want.
5908,5,6,More Analytical reports and also defects tracking.
5908,0,1,More Analytical reports and also defects tracking.
5918,0,1,It's hard to change workflows.
5934,5,6,I would like Jira more if it worked with Git Repos or CI tools outside of Atlassian's universe.
5951,7,8,As great as the notifications are I wish that there were better ways to notify users of changes made.
5962,5,6,Inability to forecast; lack of flexibility and poor user experience thanks to layout/design.
5987,8,9,"missing requirement tree structure, it's hard to find stuff."
5994,8,9,"Search can be clunky, and reporting capabilities seem limited."
5994,5,6,"Search can be clunky, and reporting capabilities seem limited."
6013,8,9,"Search is difficult, navigating large projects and teams can be unwieldy."
6014,6,7,Mobile app access is lacking (eg cannot change status of ticket on mobile web).
6021,0,1,I wish I could review all past issues assigned and/or have a save location to repeat issues.
6034,8,9,"Once you have a few thousand issues in the system, it becomes SO difficult to find a specific issue that you are looking for, especially if it is not assigned to you."
6035,8,9,"I'm not sure why, since the search tools are pretty robust, but I think this is caused by the fact that if you have dozens of users submitting buys/enhancements, they often use slightly different terms to describe projects, making keyword searches less helpful."
6037,0,1,Linking issues together also uses an unwieldy process.
6045,5,6,To pull a report to show all requirements with specific tags is difficult for someone who represents the business side of the house.
6053,0,1,lack of formatting option in the comments.
6062,0,1,Work flow (i.e. how an issue transitions between states) can sometimes be unclear if you have complex workflows.
6095,8,9,Searching for issues is a pain especially when searching across projects.
6106,0,1,"I find that the UI is not intuitive sometimes (for example, the dashboards), and it can feel needlessly complicated to do something very, very simple."
6144,8,9,Difficult to search for some of the bugs using text.
6153,5,6,It can be complicated to use and sharing the data and information with other team members can be tricky.
6182,5,6, Built-in reporting capabilities or dashboard gadgets are limited.
6209,8,9,sometimes it can be difficult tracking down previously filed tickets but that's mostly on me making sure I record the ticket number.
6240,0,1,Not support in creating Test cases and attach test results.; Not support rich test in description.
6264,0,1,"Not as well suited for Help Desk/ticketing, unless something has changed in the last few years."
6296,7,8,"Hard to find how to unsubscribe from notifications as a single user, member of a group."
6297,8,9,Search does not always work efficiently.
6306,8,9,Sometimes things take multiple clicks to get where you want.
6314,0,1,backlogs are not captured on the fly we are need to use related tables for capturing project backlogs.
6332,0,1,Not the easiest to track projects at a higher level than stories.
6339,7,8,"Sends a lot of email notifications (can probably be configured, I haven't really dug into it yet)."
6346,0,1,Creating workflows is overly abstracted and exposed to the user to figure out.
6353,0,1,Having to drag tasks from sprint to sprint can be tedious.
6361,7,8,emails for ever action floods my email inbox.
6375,0,1,I don't like how requirements written in confluence are easily turned into tickets.
6419,7,8,"Bad UI for notifications, spamming emails, hard to keep a track of comments on this bug/post."
6419,0,1,"Bad UI for notifications, spamming emails, hard to keep a track of comments on this bug/post."
6435,0,1,jumping between backlog and current sprint gets confusing with small side menu icons.
6443,0,1,Clone option should be more flexible to use.
6480,7,8,To many notifications and the success of Jira is based on the processes that your internal teams have.
6488,5,6,"Salesforce integration is not built out very well, making it difficult to use."
6495,0,1,would help if had portfolio management built in without a plugin.
6503,8,9,"Difficult for non-product and non-dev stakeholders to find items, grasp."
6510,5,6,"Getting data out is challenging (possible, but complicated), plug ins are a plus and minus."
6535,0,1,Permissions module needs to be improved.; Schema module needs to be improved.
6552,5,6,I don't like the fact that it is sometimes hard to get reports directly in JIRA.
6570,0,1,In my experience it is difficult to tag items and track them.
6578,0,1,Wish sub-tasks could be assigned to a base project nbr instead of having to be another number.
6579,0,1,Also would like ability to back date projects.
6586,7,8,Notification format on the JIRA updates to be improved for easy understanding.
6665,5,6,reports and some old data enquiry and history not very straight forward.
6672,0,1,I would like to see a story point voting capability built in to the product.
6706,7,8,emails notifications not very custom.
6715,5,6,Integration with Confluence could use a little work but overall I can't complain.
6749,7,8,Needs better filtering on email too many email alerts.
6771,5,6,"E-mail integration, which in some occasions fail to work."
6771,7,8,"E-mail integration, which in some occasions fail to work."
6789,0,1,Not able to view past sprint stories in single view.Release tracking and bug logging.
6835,0,1,"I would like to have more levels in ticket breakdown, Epic -> Story -> tasks is limiting sometimes."
6848,7,8,You can drown in emails if you don't set your prefs.
6855,5,6,reporting is very bad and very costly addons which prevents u using jira at fullest.
6880,0,1,It is very difficult to project manage and forecast tasks.
6895,5,6,It's not tightly integrated with other tools that we use in the company.
6930,5,6,its slow at times as its integreated with code dev.
6937,0,1,Sometimes I am unable to edit the tickets - depending on their type.
6961,8,9,tabs are confusing search functionality is confusing.
6971,6,7,I wish their mobile app would let you send photos and notes to tasks.
6978,5,6,It doesn't provide a good process for extracting data.
6986,0,1,Some of the reports and dashboards need enhancements.
6986,5,6,Some of the reports and dashboards need enhancements.
6993,0,1,"Not seeing tasks and tickets while switching to the next sprint, all tasks disappear from my board."
7015,8,9,Not always easy to find old defects for verification.
7022,0,1,bug tracking and cross projects issue tracking are weak.
7031,7,8,How hard it is to manage notifications.
7047,0,1,Can't create subtask from subtasks.
7048,0,1,The duplicate link is not that intuitive.
7095,0,1,"If you want to set roles, create new projects, there's a lot of flexibility but man you have to be an expert to get it to do what you need."
7111,6,7,"user interface can be made more modern, mobile friendly."
7124,5,6,"no simultaneous editing, export feature doesn't work that well."
7142,8,9,"Some times,it is hard to find where to do certain tasks like adding estimates to stories."
7142,0,1,"Some times,it is hard to find where to do certain tasks like adding estimates to stories."
7163,5,6,Attachments of files to bug reports was not so good for visialization.
7171,5,6,"It is not well integrated with a knowledge management system, and Confluene requires too many touch points to manage the knowledge produce during sprints."
7198,0,1,Poor mechanisms to manage a portfolio of projects.
7248,0,1,"For first time users, Trello is not very easy to get used to and for you to have the ""perfect board"", it needs some time to customize."
7249,0,1,"Deadlines of cards isn't what you expect, if you compare to JIRA."
7258,0,1,"I cannot stand that you're unable to actually ""close out"" tickets."
7259,0,1,All you can do is archive them but never truly mark them as complete.
7272,0,1,Inability to put due dates and member tags on items in checklists.
7274,5,6,Would like ability to show due dates on Google calendar.
7275,5,6,"Would like an overview page, showing stats for all my Boards."
7305,0,1,I wish it were a bit easier to categorize to-do's and that the default card format was easier to change.
7336,5,6,"This tool has really few drawbacks but if I had to mention one, it would be the lack of official Slack integration, which is a tool that these kind of teams use intensively too."
7410,0,1,I have a repeating card that I can't seem to delete permanently!
7426,0,1,"Sometimes when the project gets too big or takes a longer time , the cards keep on piling which makes the management of them a bit difficult."
7495,5,6,"Nothing much to dislike, but a slack integration would be helpful."
7496,7,8,Any new trello card created would make a push to slack to inform about the changes would help.
7527,5,6,Due dates could be clearer and more useful at a macro level.
7558,8,9, it lacks something on the search/filtering side.
7583,7,8,"I really do miss being able to have better use of due dates - I'd love to get reminders on tasks, or be able to assign things to set times."
7601,7,8,The headache comes when e-mail alerts are sent to everyone before I've had a chance to make sure it's ok to send.
7602,0,1,I'd love a way to approve all card changes so as to prevent problems like this.
7619,8,9,I wish it was easier to access/search through archives and boards.
7621,8,9,"I'd love to see a faster, more comprehensive way to sort through these without having to scroll through the lists."
7624,7,8,It is also easy to miss notifications on the platform.
7659,7,8,"Notifications can be a lot better, for example:."
7660,7,8,"1. Due dates should send a notification at the time of the due date, not only 24 hrs ahead as it does now."
7661,7,8,"2. It should send a notification across your device, desktop, and in-app, whenever someone comments on the tasks you're subscribing."
7673,0,1,Sometimes it's not that easy to use when it comes to numerous attachments within 1 ticket.
7687,0,1,"It's also very hard to use Trello in complex projects, with a lot of related tasks."
7707,5,6,I'd love to be able to see a calendar with my tasks organized by due date.
7838,0,1,"I can't delete a card or task, the option I have is to move it to archived."
7852,5,6,* Not very good at integrating with other dev workflow systems.; * Not very good at integrating with version control systems.
7854,0,1,* Does not support sub-issues in any way.
7855,5,6,* No burndown support.
7856,0,1,* Does not track sprints or epics.; Distinguishing between a Sprint and an Epic is difficult.
7859,0,1,* Does not reflect build status.
7860,0,1,* Cards do not follow PRs.
7863,5,6,"* Due to poor integrations, Trello gets out of date easily, and requires a PM to really stay on top of cards and of people."
7863,0,1,"* Due to poor integrations, Trello gets out of date easily, and requires a PM to really stay on top of cards and of people."
7877,0,1,"Not able to put the tasks into folders and projects, which makes me use the checklists, and the items do not appear separately in the list unfortunately."
7898,0,1,"For example due dates, I give a card a due date and when it is marked as completed the due date is still there and as time passes Trello will tell you it is due because it does not recognize that it has been put under the completed list."
7902,0,1,"Comments could also use some improvements, it would be nice to have thread comments so if I respond to a comment it is linked to that one not just as a new comment."
7934,5,6,"I would like to see more interconnectivity between Trello and other tools, like Github."
7935,5,6,"For example, if a pull request is merged in Github, it would be nice if that was updated on the Trello board automatically."
7936,5,6,"There are also no reporting tools, but since we are a small startup, that's not the type of functionality we are looking for."
7985,0,1,"Some functions are not that intuitive: for example, if you want to delete a card, you can't, you have to ""archive it""."
8002,7,8,the due date functionality is lacking a little when it comes to reminding users of due dates.
8003,7,8,"Also, the email notifications can be hard to sort through, especially if you have multiple boards with multiple users and cards."
8018,6,7,The only thing I dislike about it is that I have trouble sometimes in the Android app moving cards from list to list.
8033,0,1,The UX was a bit confusing at first to figure out how to do things so I felt the onboarding could have been better.
8034,0,1,"I also feel like as the team grows, this tool becomes less effective when there are so many lists and cards piling on."
8092,0,1,- Can't add due dates to items in a checklist.
8093,0,1," Sub-cards (instead of just checklists) for subtasks would be helpful, but could overcomplicate things."
8094,0,1,- Can't rename file attachments.
8120,0,1,Checklists are a little buried in each card - would like to see some top level checklists so you don't have to drill into a specific card.
8154,0,1,I think Trello can benefit from adding time tracking.
8155,0,1,"I don't really like the way uploaded items show in the cards, but I do not know how it could be handled better."
8158,0,1,Add the ability to assign a default member(s) on the cards on a certain board.
8172,0,1,I think Trello could add some features to help users keep their project dashboards clean.
8190,0,1,I'd like to have a better way to set reoccurring lists.
8192,5,6,Calendar doesn't integrate with all calendars.
8221,6,7,Don't have a complete offline client and sometimes on mobile the drag and drop doesn't work well on the move (probably due to data connection issue).
8231,5,6,"Make a printable report where I can print an entire board, where you have the option to print every card with its details too."
8256,0,1,Lack of 'Sprint' control is a real problem.
8259,0,1,"Also, there is no simple way to keep a change log; or pack a bunch of tickets into a 'version tag', which may help Software Houses to keep track of their features over the versions."
8279,0,1,"The second, more concerning thing about Trello is that there is no way to truly work in sprints."
8280,0,1,"Sure, you can create sprint lists on a board (or even a board per sprint), but it quickly becomes unmanageable if you work in short sprint cycles and/or need to see all completed tasks in an organized way."
8320,0,1,"It's a bit too simple and lacks various power user capabilities: labeling is nice but too simple and having labels ""move"" between boards makes them prone to ""labels overload""."
8321,0,1,"Also would have been nice if there were a way to look at tasks differently, not just by lists but by status or some other dimension added to them.. the vertical lists work great most of the time, but other times there's a need to see stuff in a bit more of a ""bird's eye"" overview and Trello is pretty missing this out."
8334,0,1,"Cards are a little bit small, when we used another digital board I could immediately see the content of the card, while with Trello you have to open the card in order to see the content."
8356,0,1,It's hard to have a clear dashboard picture of what you need to get done on bigger projects that will have a lot of smaller tasks associated with it.
8357,0,1,"You can nest a checklist under a card, but you can't add due dates to items on the checklist."
8358,5,6,Also also wish they had a browser extension like Asana so I could drop new cards onto a list to get them out of my head while I'm working on something else.
8384,5,6,"Personally, I would like to see a publishing system."
8385,5,6,"Right now, it can be challenging to get a list of the tasks that can be built into the cards and access them anywhere but Trello."
8410,0,1,Removing stickers is a huge pain.
8431,0,1,If the voting feature allowed you to sort the list be how many votes a card has received for instance that would be a huge boon.
8431,8,9,If the voting feature allowed you to sort the list be how many votes a card has received for instance that would be a huge boon.
8456,0,1,"Trello needs the ability to track due dates on multiple stages of the task or 'card'; the current implementation has one 'due date' field that must either be reused over and over in multi-step tasks or set up as a fixed due date for the whole of the project, which can lead to lack of accountability until the due date is looming."
8468,0,1,"I haven't found out ways to delete the board that I created by mistake, but I guess I do have the option to modify it and make it another useful board."
8482,5,6,Would have liked to see more integration with apps like one drive and Google drive.
8497,8,9,Sometimes at first it can be difficult to navigate when linking other people's boards.
8538,0,1,I would like there to be more of a formal way for completing projects.
8540,0,1,Ticking projects complete and then having them auto move somewhere would be more helpful.
8552,0,1,Trello can bog down and get slow if there are too many cards on a single board.
8553,0,1,The need to archive old cards doesn't really effect the way I use the software but I could see the being an issue for some.
8554,8,9,"Also, there really needs to be a better search function."
8568,0,1,"I wish there was a color coded option for cards and lists, not just boards."
8602,0,1,"Cards/tasks are limited to only one Board/Project.; Difficult to work with multiple cards or tasks in the UI, like for moving, copy/paste and such."
8603,5,6,Limited email integration.
8643,0,1,Sometimes I wish we could size the cards differently in each column as opposed to the default.
8654,0,1,"If the bulk of your tasks are on one board but then you have one or two task cards on a different board, it can be hard to remember to switch between the two boards in order to get a complete view of your workload."
8657,8,9,The search function is sometimes a little clunky and hard to use to find what you need.
8670,0,1,"I think the process of removing oneself, closing a board etc is slightly confusing especially if you created the team and the boards."
8684,0,1,I wish I could hide certain 'Activity'.
8685,0,1,More specifically I wish I could see just comments or that comments were totally separate from the Activity feed.
8686,0,1,"Maybe a toggle to show Activity inline with comments, or to switch them off?"
8687,0,1,I wish Trello had more features aimed towards daily to-do lists.
8700,0,1,"If there is only thing I dont like about Trello is, I can't have a global calendar that shows deadlines or tasks from all teams and all boards."
8718,5,6,"There are some key features that would be nice to have. Full gmail integration for multiple users and the ability to set more than 1 due date, more milestones than due dates."
8718,0,1,"There are some key features that would be nice to have. Full gmail integration for multiple users and the ability to set more than 1 due date, more milestones than due dates."
8733,6,7,"Sometimes the mobile app have some bugs and dont work properly, btw they are minor things so really doesn't dislike anything of Trello."
8748,0,1,"It's not really a dislike so much as probably just my own user error, but figuring out how to schedule stuff on the individual cards (reminders, things like that) wasn't like super self explanatory."
8749,0,1,"Also, the cards don't rearrange themselves automatically in chronological order if you add a due date to them."
8775,0,1,I'd like to be able to assign tasks and milestones to individuals and teams.
8776,7,8,Being able to send a user a once-a-week email about what they will need to accomplish that week would be useful.
8791,0,1,"I also wish lists could be deleted, not just archived."
8804,0,1,"When creating separate boards, we're having a difficult time pulling a master calendar of dates across boards."
8805,5,6,"We found the Sunrise tool that mirrors the look and feel of Google Calendars, but it doesn't pull in any of the color tags or coding for the cards of each board."
8806,5,6,"We're managing, but it would be nice to have a comprehensive, color-coded calendar feature."
8849,7,8,It would be nice to have email notifications of due dates.
8862,5,6,"It has no desktop application, it would be integrate a reporting system or project tracking."
8863,5,6,Also excellent would integrate more calendar options.
8886,0,1,"I don't love the layout of the boards and I think while its easy to break down a project into smaller tasks, it suffers when there are a lot of them."
8905,0,1,"Was hoping for greater visibility across projects, but that's not going to happen with Trello."
8914,5,6,"It doesn't have auto generated graphs, metrics and reports."
8915,8,9,"It lacks filtering or customizations of what you see, when you have a lot of cards on your board you have to scroll a lot to see the cards."
8929,5,6,I wish Trello would have more analytical features so I could report and analyze my work.
8949,0,1,"There's the process of having to manually update a card, as well, though with a bit of time, that can also be automated."
8950,0,1,It's also hard to really have a good technical spec for a programming project on a Trello card - you'll probably just end up linking to a Google Doc or similar.
9001,8,9,"Also - if you need to log ""bugs"" regarding current work the ability to search may not be as straight forward."
9067,0,1,It would be nice to have some better way to link other things into the description from the simple creation interface or to add a label as I'm adding a task.
9068,7,8,Occasionally I'll get messages that the board I'm on can't be synced.
9084,7,8,"Would be nice to have email notifications for items coming due, not just internal notifications."
9085,0,1,"There is no combined list of tasks for a user, but then it's not really a task manager."
9134,7,8,I have not easily identified a way to get notifications when any team member does any change on a task.
9176,0,1,There is no way to time capture projects through the application so we have to rely on team members to keep tabs on their hours for the projects they are working on.
9187,5,6,Bottom line was it lacked the adequate reporting tools/metrics we were looking for and needed to dive deeper into those features of a project management app.
9201,0,1,"What I did not like about Trello was that if there were tasks that were made and was a duplicate, there were at times ways to un-differentiate the tasks."
9215,0,1,"While I like that I can set an unlimited number of boards for different projects going on, the ""To-Do List"", ""In Progress"", and ""Done"" folders that you cannot edit the names of limits its use."
9216,0,1,"Also, it gets confusing when you add a new list and drag & drop a task from one of the above three lists to another, it automatically changes the order of the lists based on an unknown algorithm."
9217,0,1,"While it's very convenient to add a new task on the list, there are multiple barriers to editing it, or especially deleting it."
9229,0,1,I think that sometimes the threads can get a little messy and messages can get lost.
9230,8,9,"We primarily use it to share creative content, and sometimes it's difficult to find the right file or most recent post that we are looking for."
9288,0,1,"I would like to be able to switch to a list view of the board.; Sometimes boards can get long, and a list view would be helpful."
9302,0,1,"Once you've created a large amount of Boards and Lists, it might get a bit hard to keep an overview of all the things going on, especially when using it as a team."
9320,0,1,"I don't like that you can't truly ""reply"" to others' comments on boards, rather your comment goes into a feed just like a general comment."
9332,0,1,I do wish there was the ability to delete a board that you are no longer using or don't want.
9378,0,1,The only issues that I have with Trello was it was not obvious how to edit to do items and i am still not sure how to delete them.
9393,0,1,The ownership of the item is not very clear.
9394,0,1,"Though you can tag a ""member"" with a block, but that doesn't indicate the responsibility of that task."
9395,8,9,Often a to-do is envolved with a lot of people.. making it hard to find the main contact if there is an issue.
9410,8,9,"While basic information is easy to find, too many clicks are required to find and input additional information."
9412,0,1,"Even though it's really easy to add a card that only has a title, adding additional information to that card (like labels, adding contributors, and a description) is clunky and doesn't match the simplicity of other aspects of the tool."
9423,0,1,"Perhaps the linear aspect is a little bit limiting when it comes to tracking a process that has multiple paths in action at the same time, but the categories come in helpful in that aspect."
9434,0,1,I would like to be able to add cards to cards.
9459,0,1,I wish they had a better way to see all tasks assigned to you across all cards in one place.
9473,0,1,It should just be simpler to get a card set up.
9487,5,6,Lack of reporting functionality.
9488,5,6,Trello desperately needs a simple reporting solution to enable reports such as burn-down/velocity reports.
9489,5,6,It's possible to export data via JSON or CSV however this requires a 3rd party reporting solution.
9490,5,6,Exports are current-state snapshots and don't provide historical information such as date and time a card is moved from one list to another.
9542,0,1,"It gets unwieldy for large amounts of cards, and the forced stack-rank is inappropriate in some situations."
9543,0,1,There's no way to communicate if the card order is important or not.
9560,0,1,Not able to see card list of all project in single window.
9596,0,1,Occasionally it can be a little opaque as how to best share or make boards visible to others on my team.
9621,0,1,"With so many tasks, it can be difficult to use."
9635,0,1,My biggest annoyance is that you cannot create new paragraphs within tickets you create (i.e. holding down Shift+Enter or something to jump to the next line).
9658,0,1,I would like to be able to expand a card without having a pop-up.
9659,0,1,"It would make it easier to just scan my projects - I could keep the most pressing cards open to see their checklist, instead of having to click in."
9675,0,1,"-No analytics (we assign time estimates to completing specific ""cards"", and I don't believe there's a way to add all cards for an individual)."
9704,0,1,It is easy for a Trello board to become cluttered and disorganized.
9718,7,8,I dislike that sometimes Trello email notifications don't come thru if someone tags me in a post.
9719,7,8,Causes issues with deadlines when people don't get the notification email; then they don't know about something being up for approval which causes a hold up in our process.
9755,8,9,There's such a long swipe horizontally to get to the information you may need.
9756,0,1,I also don't like how uploaded images that you add to cards become the card's featured image.
9757,0,1,"Instead I would like to choose a featured image, or maybe not have it appear at all."
9759,0,1,I'd prefer to have an icon on that card letting me know there's images instead.
9806,0,1,There's also a limit to how much you can upload to a card.
9818,0,1,"There's no way to ""check off"" completed tasks."
9836,0,1,It would be so much more convenient if the comments would just hang down from the card.; You can see the number of comments you've made on a card but it would still be SO much more convenient if you could see them without having to open up the card.
9875,6,7,"The mobile app is a bit slow and clunky, but still useful."
9926,0,1,It's nice to assign individual tasks to certain people on a card but overall it gets tough to manage when it's used for a content calendar.
10007,0,1,I wish that Trello had better functionality around uploading/attaching files to cards.
10019,0,1,It's sometimes hard to determine how important projects are within the setting - the hierarchy is difficult to understand.
10020,5,6,i also hate how you can't toggle through more than one Google Docs/Drive sign-in.
10022,0,1,Also why is copy pasting so difficult within the boxes?
10038,5,6,"Also the integration with Slack can be a bit annoying at times, especially during planning time."
10055,0,1,"Cards/tasks are limited to only one Board/Project.; Difficult to work with multiple cards or tasks in the UI, like for moving, copy/paste and such."
10069,0,1,I do wish there was a way to see completed items.
10070,0,1,"You can use the archive function, but I cant really go back and view them again."
10071,0,1,I also wish there was maybe some more options on how to set up boards.
10100,8,9,A lack of filtering by assigned users or tasks can be a pain.
10101,8,9,I understand the sprint/scrum nature of the design but it'd be nice to be able to filter out irrelevant tasks until I'm ready to either be assigned to them or not at all.
10102,0,1,The tool isn't very good at delegating small tasks like edits and revisions.
10103,0,1,File uploading is easy but the lack of version history or archiving means I'm having to replace files a lot then ping other users to let them know it's actually a new file.
10119,7,8,"I've found that the software doesn't always provide notifications of updates on boards/tasks, which is unhelpful."
10146,6,7,"On Trello's mobile app, I am unable to download attached photos directly from the site or customize which boards I receive notifications from."
10176,0,1,Trello immediately gets out of hand if one is not careful enough in removing the previously done tasks.
10191,0,1,Cards open only on popups.
10192,0,1,Links are not easy to click on card title.
10205,5,6,I wish the integration options were a little more robust.
10206,5,6,"We use HubSpot, and although it can integrate with tools like slack, I wish it integrated a little better with bigger marketing tools."
10219,0,1,"Archiving cards accidentally: When I accidentally archive a card, it takes more than a couple clicks to get it back again."
10229,0,1,The only thing I really dislike about Trello is the lack of calendar functionality and inability to link tasks from lists to dates and made timelines.
10246,0,1,"It would be nice to view the calendar and see completed dates for cards.; It's easy to set a due date for a card, but there's no way have a ""completed date."""
10246,5,6,"It would be nice to view the calendar and see completed dates for cards.; It's easy to set a due date for a card, but there's no way have a ""completed date."""
10269,5,6,"Would be nice to have more cross-integration with programs like Outlook, Gmail, or Evernote but i'm getting a lot out of it as-is."
10294,0,1,Can sometimes look disorganized and can create more confusion due to all the different cards adding up regarding tasks.
10331,0,1,"I would like to have dashboards like ""tabs"" in browsers so that I can move/copy cards faster.Now I just edit and copy/move to whichever board I want.Otherwise no, I don't have anything to dislike that's why I have 18 boards!"
10364,7,8,Sometimes I don't receive all of my notifications/there are occasional bugs with loading notifications.
10374,0,1,"It would be nice if the calendar showed or easily switched between boards, so I can compare the due dates on projects."
10389,0,1,There is no calendar view to track my tasks based on due date.
10405,5,6,I dislike that's not easy to report out the status of individual projects or show progress.
10418,8,9,Once you project gets more than 100 cards it becomes harder to navigate.
10419,0,1,Trello projects are not integrated between each order: you cannot see cards from multiple projects in one agile board.
10432,6,7,"Sometimes it's a little bit difficult moving cards around on the mobile apps (not surprising really, considering the small screens)."
10445,0,1,"Entering long descriptions is sometimes cumbersome, and it's not immediately clear that there's important text behind the card."
10447,8,9,"Also, navigating between boards is not quite intuitive enough in the Web version."
10471,5,6,Would have been nice to have some sort of slack integration.
10501,0,1,I would like the option to create a more detailed checklist card.
10524,8,9,"It is easy for action items to get ""lost"" inside Trello."
10540,5,6,Trello doesn't have much integration capability which makes things pretty difficult.
10541,7,8,The notification system is kind of annoying and doesn't work all too well either.
10553,0,1,The fact that there is no ability to create a template board which you can then call up quickly (as a blank) and start adding cards immediately.
10555,5,6,"Also, the sharing of boards between people can become a little complicated."
10567,5,6,"Trello is great for tracking lists, however it is not easy to see the big picture view around what you are working on."
10568,0,1,Trello also lacks more advanced features around task tracking such as time estimates.
10569,0,1,"You can tag cards, however when you look at the general view, the tags only show up as colors (you can't read what the tag says)."
10581,0,1,"For example, including the ability to hit enter and format bodies of text for visual clarity as well as the ability to delete cards instead of having to archive them would be great."
10594,5,6,I think that it could have some better calendar integrations.
10608,0,1,"I dislike that there isn't a conversation feature that would allow you to add a reply to a top level comment, so members could easily go back and forth with a conversation without it getting lost in other comments being added to the card."
10620,0,1,I do not like that you cannot format spacing on some portions of the card.
10664,0,1,"I would like the ability to personalize boards with images, etc, more than already available in the free site."
10675,7,8,"The most annoying thing about it is that the due date reminders are not configurable, so you can only get then 24 hours before."
10683,0,1,I wish we could have the checklist available on each list in addition to the card.
10691,7,8,"Getting alerts from cards that are finished before the ""deadline"" of the project when the deadline is near."
10759,8,9,It is hard to find my to do items and the calendar function was not working for me.
10759,0,1,It is hard to find my to do items and the calendar function was not working for me.
10760,0,1,I find the conversations difficult to follow.
10769,0,1,Sometimes it was hard to tell if my collaborators updated a tasks.
10781,0,1,"There is no way to track time, keep a lot of project details, etc."
10791,0,1,"Right now, there's no way to add a pull request to a card like Jira or Clubhouse."
10844,0,1,I dislike how it's kind of difficult to assign a specific task to someone without just making a column for that person and moving the card to that column.
10885,7,8,Notification preferences and task assignments could use some work.
10885,0,1,Notification preferences and task assignments could use some work.
10886,0,1,It also gets tricky to keep track of tasks and prioritize responsibilities once you have a lot going on with the platofmr.
10931,0,1,"labels on cards are not very intuitive , especially when you have many of them."
10962,5,6,"If we need more features or integration it's more difficult and not that easy as another products as asana, jira etc.; Nice and easy to use but not great if you need integration and another more advanced features."
10984,5,6,"Adding a better reporting tool, Gantt charts and billing."
10998,6,7,One thing that could use a change is the inability to edit my comments on the Android mobile application side (suggestion: press and hold).
11027,0,1,The only real strike against Trello is the lack of formatting options within cards themselves - additional styling would be very handy.
11071,5,6,"Integrations with OS's features (like Siri, Spotlight Search, etc) would be fine."
11083,5,6,Sharing got confusing.
11108,7,8,"Unfortunately, I have to check into the website (or my Android app) in order to see whether certain tasks have moved forward - would love an e-mail summary."
11160,0,1,"May not fit all workflows, or may require adjusting your workflow to fit the usage of cards."
11171,0,1,1. Cannot make lists on top level.; 2. Cannot check mark activities top level activity.
11173,0,1,3. Complex and related tasks cannot be separated into different columns as the Trello model suggests or confusion will arise.
11174,5,6,4. Links to stuff in Dropbox would be more useful that uploading items to Trello that can fast become obsolete and another upload woul be needed.
11186,8,9,The page needs to give chrome the context change to only search the card.
11244,8,9,I have to use plugins for automatic sorting and categorizing.
11263,0,1,Wish there was a time estimation feature.
11275,0,1,I think the process of deleting a card could be faster.
11286,0,1,"Needs more granular options, like assigning sub-tasks to colleagues."
11288,7,8,"There should be a prompt that says something like ""You have unsaved changes on this page...""."
11299,0,1,I wish one card could exist in more than one board.
11300,0,1,Some of the more complex uses would be easier with this feature.
11322,0,1,Trello's biggest drawback is the ability to unify your view of multiple boards into single 'pane of glass' and to provide robust reports across an organization's boards.
11330,0,1,There are a few things that I have run into that would be nice to have. One is a calendar that combines boards. Another is allow words overlaid on the color coding. 
11353,0,1,I'd also like better overviews of where cards are across my team/boards.; I'd like more batch actions.
11367,0,1,The only thing I don't like is that there is no way to have it automatically open to one of your boards.
11388,5,6,I would like a little bit more control over the previews the cards show.; Something like cropping the preview image would be great.
11403,0,1,A better calendar would be great for managing marketing campaigns.
11431,8,9,It is hard to find a card unless you know a specific word that the card contains.
11431,0,1,It is hard to find a card unless you know a specific word that the card contains.
11444,0,1,"Sometimes, having to scroll on one list to see all the cards is a little bit unfortunate."
11465,0,1,"Maybe this already exists and I'm unaware of it, but having an activity stream per project instead of all in one stream would be fantastic."
11496,0,1,"When I click to only view my cards, I don't have an easy way to sort by list."
11498,0,1,"When I want to see all outstanding items, they are only able to be sorted by board."
11576,0,1,You can only 'archive' a project and not check it as complete.
11578,0,1,I don't like how you need to go into each card to see the details - people often time miss the comments/details in each card.
11595,0,1,Historical tracking of cards can be tough.
11608,0,1,There isn't a specific enough stage for some projects so it is difficult to track timelines.
11633,0,1,"For example, being able a card across boards is currently not possible, which is a little frustrating."
11638,0,1,It's also a bit of struggle to use as a todo management system with more complicated tasks -- such as using checklists where multiple people are responsible for different items within the checklist.
11652,0,1,Doesn't track overall progress of a project.
11671,8,9,It is difficult to retrieve an archived list or task.
11682,5,6,Lacks the enterprise reporting capabilities and the ability to tie tasks together from different boards to a project.
11714,0,1,"Limited labels, cards can only be on one board, can't work with multiple open cards at once."
11757,5,6,"Minimal integration with other tools, such as calendars and online storage."
11766,8,9,I wish that you were able to save filters.
11793,0,1,"Tasks assigning could be better, integration with Slack is good - but not finished."
11793,5,6,"Tasks assigning could be better, integration with Slack is good - but not finished."
11836,0,1,I dislike that you can't connect a single card to multiple boards.
11847,0,1,Trello has no calendar that gives a broad view of when projects are due.
11892,0,1,"When in the ""cards""view looking at just your tasks, i wish it wouldn't remove you from that view once you edited a card."
11900,8,9,"Finding users was a bit confusing initially, for some reason."
11901,7,8,"An email with a dashboard showing task completions, etc, at a high level for the admin would be nice to have."
11972,5,6,Not a dislike but would love better timer integration and reports.
