3420,What do you like best?,0
3421,I love JIRA.,0
3422,It's extremely easy for me to use as a marketing professional.,0
3423,The platform is preferred by many of the engineering teams I've worked with.,0
3424,For me that's a huge +1.,0
3425,"Delivering requirements in a developer's language, on a platform preferred by them, gives me a communication advantage over other requests within the organization.",0
3426,I gain respect from the engineering team with understanding JIRA.,0
3427,I love that I can integrate my tickets onto a customized Confluence dash.,0
3428,"I also like that JIRA itself has an easy-to-use, customizable dashboard.",0
3429,The widgets are great.,0
3430,I can just plug-in what I need without needing any custom tickets.,0
3431,JIRA's notification and assignment systems keep our team on point with project deadlines and objectives.,0
3432,I'd recommend the PM system to any agile team!,0
3433,What do you dislike?,0
3434,I'd like to see more integration features for marketing specific users.,1
3435,"Potentially, a campaign dashboard that can help us keep track of how our projects will be integrated into the overall campaign strategy and distribution tactics.",0
3436,Recommendations to others considering the product.,0
3437,"I really don't know much about the company itself and would like to get more communication in terms of tutorial webinars, shortcuts and how-to usage demos for end-users.",0
3438,What business problems are you solving?,0
3439,What benefits have you realized?,0
3440,JIRA only works when your entire team commits to using it.,0
3441,"Much of our staff is remote, so one central dash is imperative to keeping detail straight.",0
3442,What do you like best?,0
3443,Jira is a very good tool for planning and tracking stories and bugs in a large project.,0
3444,It is an organized way of getting the job done for the team.,0
3445,It has very vast option of features and things you can do to make development and tracking easier and faster.,0
3446,What do you dislike?,0
3447,"I have used Jira for a few months, I haven't really come across any issues myself.",0
3448,It has so many features.,0
3449,I don't think I have even explored them all yet.,0
3450,I think it's a good tool for me so far.,0
3451,What business problems are you solving?,0
3452,What benefits have you realized?,0
3453,"I have used Jira for bug tracking, story tracking, organizing story cards, assigning priorities, blocking issues and more.",0
3454,What do you like best?,0
3455,The User Interface is great and easy to work on.,0
3456,JIRA provides an easy tracking of the bugs we receive.,0
3457,What do you dislike?,0
3458,The on the go updation facility sometimes becomes too handy and many a times the fields get updated unintentionally.,1
3459,Recommendations to others considering the product.,0
3460,Those considering to use JIRA as a bug resolution tool should go for it and customise it as per their needs.,0
3461,What business problems are you solving?,0
3462,What benefits have you realized?,0
3463,We use JIRA as a ticket management system.,0
3464,JIRA benefits us by helping us easily track the work and keep it updated.,0
3465,What do you like best?,0
3466,"Jira is a great to manage issue, project and agile project too.",0
3467,is easy to learn and to use because of the user interfase is likekly and friendly.,0
3468,the most important is that Jira is very customize and super secure.,0
3469,and other important think is the price.,0
3470,What do you dislike?,0
3471,may be Jira must to have an another tool to do QA tast like another tools.,1
3472,What business problems are you solving?,0
3473,What benefits have you realized?,0
3474,we use to jira like issue tracker and write a Requisitions!!!,0
3475,and use Agile Jire to manage all agile project.,0
3476,What do you like best?,0
3477,"The agile tab is wonderful, our team use this function heavily, makes current stage target clear to everyone, and i like the DRAG.",0
3478,What do you dislike?,0
3479,Time tracks does not make time tracks so easily.,1
3480,Some functions just kind difficult to figure out.,0
3481,Recommendations to others considering the product.,0
3482,"If you feel less productive about your team, it worths a shot.",0
3483,What business problems are you solving?,0
3484,What benefits have you realized?,0
3485,Internal project management.,0
3486,It makes work productive.,0
3487,What do you like best?,0
3488,"Jira is flexible, allow to write custom code in order to engage users write own plugins, allow to share filters, which is awesome, and it's not expensive, any start-up can afford it.",0
3489,JIRA has an excellent workflow engine that can be easily configured for any type of needs.,0
3490,Workflow editing tool gives you a possibility to create a complex workflow only with drag-and-drop.,0
3491,"On the other side, the workflow can be configured with various complex rules to be applied on status changes or on the external information.",0
3492,What do you dislike?,0
3493,I like everything about Jira.,0
3494,There is so much to fill but it makes life easier for developer.,0
3495,Recommendations to others considering the product.,0
3496,"If you want your life to be easy, use Jira for defect tracking.",0
3497,What business problems are you solving?,0
3498,What benefits have you realized?,0
3499,"Use Jira, you can adopt any methodology using Jira from Waterfall to Agile.",0
3500,What do you like best?,0
3501,"Great communication, whenever a comment or file is added all contributors are notified.",0
3502,What do you dislike?,0
3503,Sometimes it is difficult to close out projects.,1
3504,"I would like to add folders within the uploaded assets to organize them, or have them organized by revisions.",1
3505,Recommendations to others considering the product.,0
3506,The communication aspect where JIRA email notifies all participants for every change in a project is very helpful.,0
3507,What business problems are you solving?,0
3508,What benefits have you realized?,0
3509,"The main benefits of this is that I don't have to email every time I leave a comment, the communication is excellent.",0
3510,What do you like best?,0
3511,"Ability to assign, create, and track stories (tasks) and bugs through development and fixes.",0
3512,Can be customized to display all the fields your company needs to track its software development.,0
3513,Helps identify pain points in the process where progress is slowed or halted.,0
3514,What do you dislike?,0
3515,"Search is highly complex and not intuitive, and search results are retrieved in no discernible order, though you are able to order them as you like.",1
3516,What business problems are you solving?,0
3517,What benefits have you realized?,0
3518,"we are able to track defect and development of our software products and view it in dashboards, charts, and visual displays to identify our difficulties and address them.",0
3519,What do you like best?,0
3520,I like the ability to stay organized and I like that it allows teams to collaborate on specific tasks.,0
3521,The dashboard and reports are also very helpful when searching for tickets.,0
3522,What do you dislike?,0
3523,I wish there more more options for modifying text.,1
3524,"Some of the available options are useful, but it would be nice if there were a better option to box out and wrap lines of code.",1
3525,It would also be useful to have a settings that controls the types of notifications that get sent.,1
3526,Recommendations to others considering the product.,0
3527,Jira is very useful for business needs.,0
3528,"Most companies use this product, which makes it easy to collaborate with different organizations.",0
3529,What business problems are you solving?,0
3530,What benefits have you realized?,0
3531,We've used Jira to solve organizational and collaboration problems.,0
3532,It allows us to stay organized and to assign tickets to specific people or teams.,0
3533,Jira also helps to monitor workload and review time spent on tasks.,0
3534,What do you like best?,0
3535,"The integrations that JIRA has with github, combined with the flexibility of the projects, epics, and versioning means that my teams are always in-sync across the development and deployment process.",0
3536,"Dashboards with the robust issue searching functionality are great, along with the configurable workflows and match our development process exactly.",0
3537,What do you dislike?,0
3538,It really falls down from a project managers and product managers perspective.,0
3539,"As a product manager, for the development side of my job, it's amazing.",0
3540,"From the 'everything else' side of my job, it sucks.",0
3541,"Tasks take inherently longer to put in, don't update easily based on due date, it's challenging to 'snooze' tasks, and inevitably tasks muck up my sprint and product backlogs.",1
3542,There's a lot that I expect from a robust task management system.,0
3543,"I'm sure JIRA can be configured to help alleviate a lot of that, but the documentation to help support that is weak.",0
3544,Recommendations to others considering the product.,0
3545,"I can't recommend it enough for development, but be prepared for your cross functional teams to need another application(s) to manage their work, such as a product manager, project manager, BAs, etc.",0
3546,What business problems are you solving?,0
3547,What benefits have you realized?,0
3548,"JIRA helps us enter requirements, plan releases, and develop new functionality for our web applications across the board.",0
3549,"As a result, we've been more productive, with fewer miscommunications, and a far more efficient and productive development team.",0
3550,"As a product manager, I'm still looking for an alternative to attempting to manage my tasks in JIRA as it does more to hinder my productivity than help it.",0
3551,What do you like best?,0
3552,For me as a Product Owner the most helpful thing is report module.,0
3553,"With estimations of task with one click i can see all burndown charts, sprint charts or even estimation how my sprint is going on.",0
3554,What do you dislike?,0
3555,The one think i miss are maybe new features.,0
3556,"I dont see these much, as I work with Jira for 2-3 years i use same and same options and I dont see any progress.",0
3557,What business problems are you solving?,0
3558,What benefits have you realized?,0
3559,Tracking sprint backlog.,0
3560,Analytics of our work.,0
3561,What do you like best?,0
3562,Mature system with comprehensive functionality.,0
3563,"Good activity notification, issue filters, screenshot making capability on issue page.",0
3564,What do you dislike?,0
3565,In some places not so clear user interface.,0
3566,Problems with session expirations when writing and posting long comments.,1
3567,Recommendations to others considering the product.,0
3568,Good choise among other similar prorpietary systems.,0
3569,What business problems are you solving?,0
3570,What benefits have you realized?,0
3571,"All project management data in one place, full project history with attachments, status changes history and so on.",0
3572,What do you like best?,0
3573,Tons of customizability and great usability.,0
3574,Lots of ergonomic features to help navigate faster.,0
3575,What do you dislike?,0
3576,"there is a learning curve, and the expert interface takes time to master.",0
3577,"That said, it's very powerful if used correctly.",0
3578,Recommendations to others considering the product.,0
3579,"you want a powerful tool, and you've out-grown pivotal.",0
3580,What business problems are you solving?,0
3581,What benefits have you realized?,0
3582,"we wanted a comprehensive issue tracker which is more powerful than just Kanban-like tools (Trello, Pivotal) but still lets us visualize our project that way.",0
3583,What do you like best?,0
3584,It's customizable depending on what works best with your team.,0
3585,I've used it differently in various companies.,0
3586,What do you dislike?,0
3587,"With all the features available, Jira isn't easy to learn if you've never used a similar platform before.",0
3588,There does seem to be extraneous features in every workflow I've adopted.,0
3589,"For example, I use maybe half of the input fields when creating a task in Jira.",0
3590,A lot of those data points just aren't needed.,0
3591,Recommendations to others considering the product.,0
3592,No one likes videos.,0
3593,I'd prefer more written tutorials for some features.,0
3594,What business problems are you solving?,0
3595,What benefits have you realized?,0
3596,A synchronized team effort that aligns with business goals.,0
3597,Some benefits I've realized is the transparency of everyone's work and progress.,0
3598,"But this relies on everyone being diligent about updated their ""progress.",0
3599,What do you like best?,0
3600,"As a work management and collaboration platform, JIRA lets you do work with other people on just about anything you can think of.",0
3601,"I've helped people use JIRA for help desk and software development groups, but also for groups doing institutional research, planning recruiting events, and providing tutoring and instruction.",0
3602,"If you have work that you need to coordinate and track with multiple people, JIRA is flexible enough to take care of you.",0
3603,What do you dislike?,0
3604,"Its LDAP integration isn't nearly as good as Confluence, which is also developed by Atlassian, and that can make importing your existing users and groups a pain.",1
3605,"And for quick, simple tasks, it can generate more overhead than those tasks need.",1
3606,"JIRA isn't a quick checklist, so I usually use it in combination with simpler todo applications like RememberTheMilk.",1
3607,Recommendations to others considering the product.,0
3608,"Atlassian, the company behind JIRA, is doing fantastic things and I am confident this product will only continue to improve.",0
3609,"When you add-in its integrations with other Atlassian products like Stash, Crucible/Fisheye, and Bamboo, and then other addons like Tempo, you've got a really great platform for managing your work and office.",0
3610,"Since this review is about JIRA, and not the other addons, some of my Features-related scores are a bit low.",0
3611,"If you add on JIRA Agile, among other products, those feature scores go way up.",0
3612,"JIRA provides you a platform to do what you need, but be aware that you may need some additional addons to do it.",0
3613,What business problems are you solving?,0
3614,What benefits have you realized?,0
3615,The main problem that JIRA addresses is helping keep teams all focused on the same tasks.,0
3616,"JIRA lets you hand tasks off from one person to another so you have a continuous work cycle, and it also helps people work together on the same task.",0
3617,"It provides a record of everything done, can be used to show the time invested in a task, and can be customized to meet just about any need that arises.",0
3618,What do you like best?,0
3619,The light/white color scheme makes things easy to read.,0
3620,"Additionally, Jira includes tons of features.",0
3621,Good alternative to Trello (which is limited to boards).,0
3622,What do you dislike?,0
3623,Some of the available charts are not very informative and could be excluded from the product for more clarity.,1
3624,What business problems are you solving?,0
3625,What benefits have you realized?,0
3626,Scrum board and plan/timeline view is very useful for tracking progress.,0
3627,What do you like best?,0
3628,It is easy to manage tasks for our team and helps to plan our time.,0
3629,I like the board views and the individual dashboards to give you a complete and customised view on projects and tasks.,0
3630,What do you dislike?,0
3631,We get comments from withing the wider business on the large amount of email notifications they receive.,0
3632,"This may be how we have JIRA set up but I find reporting on time difficult, we have to manually adjust the remaining time on tasks to be able to get the burndown chart working as we want it.",1
3633,Recommendations to others considering the product.,0
3634,It can be used to organise workflow within a team and to manage briefings.,0
3635,What business problems are you solving?,0
3636,What benefits have you realized?,0
3637,We solve the problem of organising the briefing and workflow for our digital and design teams.,0
3638,"It provides a way of keeping track of projects and having accountability on sign off, testing and approval.",0
3639,What do you like best?,0
3640,"Entire team uses, easy to hand issues off, time tracking is simple.",0
3641,Plugins are good and help with non-core features.,0
3642,What do you dislike?,0
3643,"Some things would be nice to do without manager approval, but logically good to have hierarchy.",1
3644,plugins can be expensive.,0
3645,"It's not out of my pocket, but the company says no to features I asked for.",0
3646,What business problems are you solving?,0
3647,What benefits have you realized?,0
3648,time spent per issue translates to cost of task/project.,0
3649,other teams are more sensitive when requesting team resources.,0
3650,What do you like best?,0
3651,"itseasier for technical and non-technical teams to use JIRA for what it was designed for, and more.",0
3652,"It's clean, easy to install and administer, and integrate with not only JIRA, but also Confluence.",0
3653,What do you dislike?,0
3654,the users being unable able to edit tickets (unless its a comment).,1
3655,I can't skin it the way I want and help center can't be skinned at all.,1
3656,Recommendations to others considering the product.,0
3657,Simple outlook and easy to install.,0
3658,Some features needs improvement but overall a good tool to use for support ticketing/cases.,0
3659,What business problems are you solving?,0
3660,What benefits have you realized?,0
3661,Client issues while communicating with internal team on JIRA ticketing.,0
3662,What do you like best?,0
3663,The ability to identify dependencies and thereby create complex queries and save them to filters for use by the rest of the company.,0
3664,What do you dislike?,0
3665,Managing individual screens and fields.,0
3666,"Workflows are fine, but screens are too detailed out of the box and require tweaking for low-level users to not be intimidated.",1
3667,Recommendations to others considering the product.,0
3668,Spend time determining your optimal workflow.,0
3669,Then invest the time in creating your own workflow within Jira.,0
3670,What business problems are you solving?,0
3671,What benefits have you realized?,0
3672,Identifying dependencies within a project both with people and with tasks allow us to understand the project life cycle better.,0
3673,What do you like best?,0
3674,JIRA is built by developers for developers.,0
3675,It is actively being improved and is the flagship product for Atlassian.,0
3676,"That means constant improvement in performance, features, and usability.",0
3677,Lots of third-party support and training is also available.,0
3678,What do you dislike?,0
3679,It's expensive and licensing is not very flexible.,0
3680,"Once you go above a usage threshold, you need to pay up for the next tier, rather than pay on a per-user basis.",0
3681,What business problems are you solving?,0
3682,What benefits have you realized?,0
3683,We needed an issue tracker that would support multiple teams with different Agile processes (kanban and scrum) and customizable to our own workflow.,0
3684,What do you like best?,0
3685,"The interface is easy to use, clean, and simple.",0
3686,"Automatic email notifications once ta task has been assigned are also great,.",0
3687,What do you dislike?,0
3688,Reassign/Reopen features seem a bit redundant.,1
3689,Recommendations to others considering the product.,0
3690,This tool helped my team stay aligned and consistent by following pre-designed workflows for each service we provide to the engineering team.,0
3691,We always know what's due and how long things take.,0
3692,"It makes our team meetings more efficient,.",0
3693,What business problems are you solving?,0
3694,What benefits have you realized?,0
3695,We needed a PM tool that could be easily implemented and was cost effective.,0
3696,"The SW engineering team already had licenses, so we set up our Team as a JIRA project.",0
3697,All tasks are now visible to the entire team and we can collect data passively.,0
3698,What do you like best?,0
3699,"Custom dashboards, various ways to connect bugs,issues and tasks.",0
3700,Connected to the rest of Atlassians productivity software that we also use.,0
3701,Can easily see own individual tasks as well as a broad overview of what the team is working on or how they are progressing.,0
3702,What do you dislike?,0
3703,There are a lot of options for how to use Jira which leads to some confusing UI when trying to organize the different views and information.,0
3704,That's about it.,0
3705,Recommendations to others considering the product.,0
3706,"One of the best offering for tracking bugs and tasks, has been around a long time and from a company that is dedicated to productivity software with integration with some of their other quality products.",0
3707,What business problems are you solving?,0
3708,What benefits have you realized?,0
3709,Being able to organize and prioritize tasks for a team.,0
3710,Viewing how the team is progressing and where the problems occur.,0
3711,What do you like best?,0
3712,"As I am not a dev, I am using it more in a monitoring role.",0
3713,I love being able to check in on any bugs and fixes in the works at any time.,0
3714,What do you dislike?,0
3715,"Not being a dev, some things are a bit over my head on how a system like this works and the verbiage.",0
3716,But that is understandable.,0
3717,What business problems are you solving?,0
3718,What benefits have you realized?,0
3719,Working at reducing client churn.,0
3720,This system allows me to keep an eye on any feature issues and relay status to these high risk clients.,0
3721,What do you like best?,0
3722,Complexity of software potentially allowing to use it in any team regardless the nuances in internal processes.,0
3723,What do you dislike?,0
3724,"Pricing is very high for small (up to 20 members) team, task planning with hours estimated and spend on certain tasks are robust and we used Tempo planner to get what we wanted and this cost us another +1500 EUR per annum.",0
3725,Recommendations to others considering the product.,0
3726,"I recommend to consider JIRA for companies exceeding 20 developers taking into account that cost per annum will be more than 1.5K EUR and also you will need internal competencies for setup, upgrades, configutation and general mainteance of system.",0
3727,What business problems are you solving?,0
3728,What benefits have you realized?,0
3729,Task management and team effeciency analysis across web software development team.,0
3730,What do you like best?,0
3731,"I like the flexibility in customizing the fields of information, and I like how it is geared specifically towards development, where most other tools are geared towards ""incidents"".",0
3732,What do you dislike?,0
3733,Sometimes I find using the quick filters to be bit confusing but I probably just need more practice.,1
3734,Recommendations to others considering the product.,0
3735,"It's a great tool for development, get Agile!",0
3736,What business problems are you solving?,0
3737,What benefits have you realized?,0
3738,"JIRA has given us the ability to give full disclosure on every project to the entire business, which cuts back on status meetings and frees up more time for actual work.",0
3739,What do you like best?,0
3740,"I guess our engineers working on customer requests wanted better insight into where they were spending their time, so we jumped on to JIRA from Trello for them.",0
3741,It works for what they need.,0
3742,What do you dislike?,0
3743,"Since our CS team doesn't have access to a log-in, we're only able to send in requests.",1
3744,This limits our visibility into what's being done for our customers.,0
3745,What business problems are you solving?,0
3746,What benefits have you realized?,0
3747,Engineers needed better insights into where they were spending their time.,0
3748,What do you like best?,0
3749,JIRA is a very simple tool which makes it easier to share information for debug as well as provide cross-functional visibility on issue.,0
3750,There's clear ownership and accountability.,0
3751,What do you dislike?,0
3752,There should be an easier method for creating releases and/or subprojects.,1
3753,"Also, it's hard to subtask each JIRA efficiently, and provide estimates.",1
3754,Recommendations to others considering the product.,0
3755,"It's very simple to use and pickup, but definitely requires some cross-functional management to help priorities.",0
3756,What business problems are you solving?,0
3757,What benefits have you realized?,0
3758,Bug tracking and fixes for software/firmware/tool releases.,0
3759,What do you like best?,0
3760,"Korea features a lot of flexibility, depending on project needs.",0
3761,"You can divvy up tasks differently, split swim lanes, customize filters.",0
3762,What do you dislike?,0
3763,It can be difficult to navigate in a large company with multiple projects.,1
3764,"While there is a user page for you, it's hard to get to a task board unless you have the specific url for it.",1
3765,Recommendations to others considering the product.,0
3766,"Always include jira navigation as part of the onboarding process, every company customizes it and utilizes it differently.",0
3767,What business problems are you solving?,0
3768,What benefits have you realized?,0
3769,"Mostly small team management, remote work management.",0
3770,Teams tend to be between 6 and 12 people.,0
3771,What do you like best?,0
3772,"JIRA has incredible flexibility with any type of team that needs to use a great project management system, specifically SCRUM.",0
3773,What do you dislike?,0
3774,"Because of its capabilities, there is quite a bit of a learning curve.",0
3775,Recommendations to others considering the product.,0
3776,Get through the dipthrough the learning curve.,0
3777,It will pay off.,0
3778,What business problems are you solving?,0
3779,What benefits have you realized?,0
3780,"Our Marketing team needed a strong, online tool to track and report on our collective efforts and initiatives.",0
3781,We're not more organized and focused using JIRA.,0
3782,What do you like best?,0
3783,"Jira Agile, formerly greenhopper lets you quickly and easily create scrum and Kanban boards for your team to keep track of the many tasks they may have on the go.",0
3784,"From creating epics all the way down to breaking down issues to subtasks, I love how simple it make it for my team to create, update, move, and close issues.",0
3785,It is by far the best ticket tracking system I have used to date.,0
3786,"Having its own JQL query language may take some time to get used to at first, however after a few days with it, its power will shine through.",0
3787,What do you dislike?,0
3788,"when you have large Jira boards, moving tickets and making changes can becomes slow.",1
3789,"The workaround i have found for this is when you have hit a critical mass of size for a board you should probably be breaking it down into smaller boards, but really it should just be able to go faster.",1
3790,"Also, the ""mobile browser"" version is pretty bad, it basically puts you into read only mode.",1
3791,Recommendations to others considering the product.,0
3792,Make sure you investigate exactly which version of Jira is right for you.,0
3793,"Hosting can be a pain when you have to manage your own server, however it gives you the flexibility to do more things.",1
3794,What business problems are you solving?,0
3795,What benefits have you realized?,0
3796,"Agile software development management, ticketing, inventory.",0
3797,By using Jira I am able to keep track of my team and hold them accountable to their sprints.,0
3798,What do you like best?,0
3799,Easy to use.,0
3800,Unique identifier for every task.,0
3801,Category for each type of task.,0
3802,What do you dislike?,0
3803,Creating dashboards seems to be hard for me.,1
3804,It can beginner friendly with online help.,0
3805,Recommendations to others considering the product.,0
3806,If your company is a agile company or transforming to agile culture using Jira will make it easy.,0
3807,"Scurm, Kanban, Scurmban can be done with Jira very easy.",0
3808,"You can add comments on Jira tickets, add watcher, add links, subtasks and share with whoever in the organization.",0
3809,What business problems are you solving?,0
3810,What benefits have you realized?,0
3811,Keeps track of amount of work done and time.,0
3812,What do you like best?,0
3813,"JIRA works very well for projects following Agile methodology, breaking larger requirement into small stories and then tracking them through the production cycle.",0
3814,You can use Add-ons for better use of JIRA like ReQtest brings test management to JIRA.,0
3815,"You can create test cases, organize them into test runs and assign them to testers in your team.",0
3816,Any bug report saved on ReQtest is immediately shared with Jira.,0
3817,What do you dislike?,0
3818,JIRA - It doesn't work well on IE or FF and it gets stuck sometime.,1
3819,It works well on Chrome browser.,0
3820,Recommendations to others considering the product.,0
3821,Use different add-ons which are available with JIRA.,0
3822,What business problems are you solving?,0
3823,What benefits have you realized?,0
3824,Create bug reports and attach screenshots.,0
3825,Group tests into test runs and test suites.,0
3826,Flexible and customizable to your companys process.,0
3827,What do you like best?,0
3828,"I like the way it has integrated confluence, JIRA and other products and the way it helps me track all product backlog items, issues , manage scrum board etc.",0
3829,It helps manage the workflow easily and have better communication over and also manage things easily.,0
3830,What do you dislike?,0
3831,It is little slow and it can get better.,1
3832,Also if it can make the UI more inituitive and easy to use that ll be better.,0
3833,Recommendations to others considering the product.,0
3834,It will suit people who want to manage their projects better and do better bug tracking.,0
3835,What business problems are you solving?,0
3836,What benefits have you realized?,0
3837,We are a Customer Success Management solution on Salesforce platform.,0
3838,We use JIRA to track product baclokg and manage all our projects easily.,0
3839,What do you like best?,0
3840,The Agile Board is so useful for at-a-glance management of my day.,0
3841,What do you dislike?,0
3842,Needing to have multiple tabs open.,1
3843,"When clicking a task from the agile board it opens it up on the right panel, but in a limited view and on a small space (even on a 27"" monitor!).",1
3844,Recommendations to others considering the product.,0
3845,"If you're in app-dev, or managing anything other than the smallest of projects, get it!",0
3846,What business problems are you solving?,0
3847,What benefits have you realized?,0
3848,Mostly task management over a development team.,0
3849,What do you like best?,0
3850,"There is nothing positive to be said about JIRA, except maybe that it was a starting point.",0
3851,What do you dislike?,0
3852,JIRA is a mess.,0
3853,"It's barely searchable, it's not user friendly on the entry end, and the interface is outdated and ugly.",1
3854,Recommendations to others considering the product.,0
3855,"I would recommend those considering JIRA look into another solution, and that they focus on search capabilities and the look and feel of the interface.",0
3856,What business problems are you solving?,0
3857,What benefits have you realized?,0
3858,We use JIRA for our internal and external help desks.,0
3859,"The benefit, I suppose, is that we have something for those functions.",0
3860,Hopefully soon it will be something else.,0
3861,What do you like best?,0
3862,1. Easy to use.,0
3863,2. Easy to Maintain.,0
3864,7. No need to maintain in-house.,0
3865,What do you dislike?,0
3866,Following can be improved.,1
3867,1. Assign a JIRA Issue/Enhancement to multiple people.,0
3868,"2. Track the Status with Timeline (like a graph indicating when a praticular issue is created, assigned, worked upon, resolved, Tested and Implemented in Stage and then Prod, Closed ).",0
3869,3. Single Sign-ON.,0
3870,Recommendations to others considering the product.,0
3874,What business problems are you solving?,0
3875,What benefits have you realized?,0
3879,What do you like best?,0
3880,#NAME?,0
3881,#NAME?,0
3882,#NAME?,0
3883,What do you dislike?,0
3884,All too many things:.,0
3885,#NAME?,1
3886,#NAME?,1
3887,#NAME?,1
3888,#NAME?,0
3889,#NAME?,1
3890,Recommendations to others considering the product.,0
3891,Reintroduce hypertext markup in user fields or anything similar based on a common syntax.,0
3892,What business problems are you solving?,0
3893,What benefits have you realized?,0
3894,#NAME?,0
3895,#NAME?,0
3896,#NAME?,0
3897,What do you like best?,0
3898,Ease of use and flexibility are off the charts.,0
3899,Jira can be successfully used to manage software development by a monkey but it has plugins that have enough depth for even the most seasoned team.,0
3900,What do you dislike?,0
3901,"In my opinion, jira is the best agile project management software that I've used.",0
3902,"The dashboards could be better, but that's about jt.",1
3903,What business problems are you solving?,0
3904,What benefits have you realized?,0
3905,Software development lifecycle and ticket mangemsnt.,0
3906,What do you like best?,0
3907,"It is very easy to track bugs, assign them to developers as well as follow up using the details.",0
3908,What do you dislike?,0
3909,Multiple columns for filling in details regarding bugs.,0
3910,Easy to get distracted with multiple fields and duplicating information in a JIRA ticket or a bug report.,1
3911,Recommendations to others considering the product.,0
3912,Great tool for bug tracking and report generation.,0
3913,What business problems are you solving?,0
3914,What benefits have you realized?,0
3915,"raising bugs to developers after testing, automation with JIRA is easy and useful.",0
3916,What do you like best?,0
3917,"Tracking and prioritizing work requests is a breeze, and the ability to create workflows is a nice feature.",0
3918,The UI is well designed and intuitive.,0
3919,"Due to Atlassian's massive marketplace, you can purchase an add-on for pretty much any additional function you might need; although, this is probably unnecessary for most use cases.",0
3920,What do you dislike?,0
3921,It's easier to learn from the user side than the admin side.,0
3922,"The pricing, while straightforward, can quickly become expensive, especially if you use a lot of add-ons.",0
3923,Recommendations to others considering the product.,0
3924,JIRA is simply the best tool for project management that I've used.,0
3925,"For many teams, Asana or something similar will suffice, but JIRA is still the cadillac of PM software.",0
3926,"If you can afford it, it's worth the somewhat high expense.",0
3927,"One thing to consider before purchasing is how many add-ons you'll need to get what you need out of JIRA, and how much that will increase the cost.",0
3928,What business problems are you solving?,0
3929,What benefits have you realized?,0
3930,"Getting everyone on the same page is tough, especially when you have a lot of tasks to delegate and prioritize.",0
3931,"By centralizing everyone's work, JIRA has made us much more efficient.",0
3932,"It's much easier to see where things are ahead of schedule and where bottlenecks appear, so you can reallocate resources accordingly.",0
3933,What do you like best?,0
3934,We have been using JIRA enterprise edition in our company from many years and very happy with it.,0
3935,All our agile project management and issues/bug tracking is done through JIRA.,0
3936,It is one centralized place where can can track everything and brings in very high level of visibility.,0
3937,We also have lot of dash boards built which makes lot of complex things which are hard to visualize look easy.Email integration is also very nice feature.,0
3938,What do you dislike?,0
3939,We have so many performance issues with JIRA.,0
3940,The system goes down very frequently and very slow at times.,1
3941,I hope this performance problem gets fixed soon.,1
3942,What business problems are you solving?,0
3943,What benefits have you realized?,0
3944,Implementing Agile project management using JIRA.,0
3945,Creating lot of dash boards.,0
3946,Issues/Bugs/ Service issues/Tickets tracking.,0
3947,What do you like best?,0
3948,I like how an issue has a change log so you can see everything that has changed.,0
3949,"I like how you can make multiple updates to an issue, such as who is assigned in one action.",0
3950,What do you dislike?,0
3951,There are way too many fields and features.,0
3952,The navigation isn't super intuitive and it's not easy to find your way around.,1
3953,It seems fairly slow and doesn't feel that responsive.,1
3954,Emails could be much better.,1
3955,Recommendations to others considering the product.,0
3956,"Fairly steep learning curve and cluttered interface, but it gets the job done.",0
3957,What business problems are you solving?,0
3958,What benefits have you realized?,0
3959,We're solving bug and feature tracking.,0
3960,The benefits have been a fairly decent way to communicate features and bugs with the team.,0
3961,What do you like best?,0
3962,"Sourcetree, Git, and JIRA are some of the best tools for developers.",0
3963,Jira makes my life simpler in my development lifecycle.,0
3964,They help me keep track of my code lifecycle and management of projects including bug reports.,0
3965,Sourcetree makes my development cycle better by allowing me to track projects through code branches.,0
3966,What do you dislike?,0
3967,Our tools aren't integrated properly with the products we use for project management.,1
3968,"We use products to manage tasks, that don't integrate well with JIRA.",0
3969,The tools we use are not developer friendly which conflicts with some of our principles as a team.,0
3970,Recommendations to others considering the product.,0
3971,Keep it up.,0
3972,What business problems are you solving?,0
3973,What benefits have you realized?,0
3974,"Continuous integration, source control, project management.",0
3975,Helps with Agile development and improves our efficiency as a team.,0
3976,We are able to work faster and complete our goals in a more timely fashion.,0
3977,What do you like best?,0
3978,Able to add plenty of detail and photos/files to assigned tasks to minimize questions from developers.,0
3979,What do you dislike?,0
3980,Cumbersome options menu that can be difficult to understand and navigate.,1
3981,Recommendations to others considering the product.,0
3982,"Essential tool for handling outsourced/satellite software development / bug fixes / tasks, etc.",0
3983,What business problems are you solving?,0
3984,What benefits have you realized?,0
3985,Managing development in satellite locations.,0
3986,"We've created nearly 2,000 tasks in the system which have been completed, so it's working well for us.",0
3987,What do you like best?,0
3988,Easy to tag people in story comments/discussions.,0
3989,"Easy to write user stories, link to features/epics.",0
3990,"Has all the tracking you would want from a program manager perspective on team commitment, velocity, stories/work split etc.",0
3991,What do you dislike?,0
3992,Not much but the mobile experience of it could be better.,1
3993,Also would be great to see how some teams that work in kanban etc can sync up to a more standard agile teams.,1
3994,Recommendations to others considering the product.,0
3995,"Great product, highly recommend over others such as Rally.",0
3996,What business problems are you solving?,0
3997,What benefits have you realized?,0
3998,"Agile software development, project mgmt, team collab.",0
3999,"Benefits realized: easy to track and develop work, see where the team is at, supports agile practices at the org level.",0
4000,What do you like best?,0
